source,target,count
18201,18772,3
18201,18780,3
18201,18783,18
18202,18736,10
18203,18720,9
18203,18736,6
18203,18737,24
18203,18791,23
18203,18793,2
18204,18731,161
18205,18757,16
18206,18775,3
18206,18787,10
18206,18792,13
18207,18727,1
18207,18737,13
18207,18750,2
18207,18780,3
18207,18791,74
18207,18792,1
18208,18775,7
18208,18792,3
18209,18727,5
18209,18736,21
18209,18737,20
18209,18754,5
18209,18772,37
18209,18778,1
18209,18780,21
18210,18717,20
18210,18720,229
18210,18727,171
18210,18728,268
18210,18731,262
18210,18736,22
18210,18737,61
18210,18741,137
18210,18754,8
18210,18757,389
18210,18758,14
18210,18771,108
18210,18780,129
18210,18783,3
18210,18791,910
18211,18769,123
18211,18772,4
18212,18727,1
18212,18731,3
18212,18736,4
18212,18737,13
18212,18750,2
18212,18754,4
18212,18769,132
18212,18772,10
18212,18776,9
18212,18778,12
18212,18779,1
18212,18791,1
18212,18792,6
18213,18720,2
18213,18745,3
18213,18750,1
18213,18754,11
18213,18757,60
18213,18783,4
18214,18728,2
18214,18736,9
18214,18741,1
18214,18750,1
18214,18771,1
18214,18780,2
18214,18791,1
18214,18792,1
18215,18728,5
18215,18736,1
18215,18776,2
18216,18792,9
18217,18727,4
18217,18736,2
18218,18720,15
18218,18727,165
18218,18728,74
18218,18736,228
18218,18737,144
18218,18754,21
18218,18769,1
18218,18771,21
18218,18772,8
18218,18777,2
18218,18778,7
18218,18780,95
18218,18791,22
18218,18792,21
18219,18754,6
18219,18757,30
18220,18720,51
18220,18727,1
18220,18728,23
18220,18736,3
18220,18737,11
18220,18750,18
18220,18757,46
18220,18769,72
18220,18771,1
18220,18772,4
18220,18776,4
18220,18791,10
18221,18778,4
18222,18720,13
18222,18727,1
18222,18736,26
18222,18737,42
18222,18780,30
18222,18791,1
18223,18754,6
18223,18757,2
18224,18754,9
18225,18720,52
18226,18769,6
18226,18786,9
18227,18728,3
18227,18789,1
18228,18769,9
18228,18772,3
18229,18757,14
18229,18769,8
18229,18772,1
18230,18721,1
18230,18737,2
18230,18763,1
18231,18736,7
18231,18769,8
18231,18772,12
18231,18792,16
18232,18727,29
18232,18728,6
18232,18736,47
18232,18737,164
18232,18780,14
18233,18736,52
18233,18737,3
18233,18754,4
18233,18757,7
18233,18783,27
18234,18765,6
18234,18778,33
18235,18727,35
18235,18736,42
18235,18737,157
18235,18780,20
18236,18772,1
18236,18780,3
18236,18791,1
18237,18720,61
18237,18728,14
18237,18736,575
18237,18737,399
18237,18750,1
18237,18754,1
18237,18769,3
18237,18772,5
18237,18776,3
18237,18780,787
18237,18791,256
18237,18792,2
18238,18737,6
18238,18757,2
18239,18779,7
18240,18728,3
18240,18731,4
18240,18732,4
18240,18745,32
18240,18750,8
18240,18753,10
18240,18754,15
18240,18757,132
18240,18758,40
18240,18766,17
18240,18769,48
18240,18771,3
18240,18775,4
18240,18776,6
18240,18783,11
18240,18788,3
18240,18789,32
18240,18791,3
18241,18722,1
18241,18766,2
18241,18770,10
18242,18727,1
18242,18731,1
18242,18736,10
18242,18754,1
18242,18769,35
18242,18772,2
18242,18780,4
18242,18783,4
18242,18791,11
18242,18792,17
18242,18793,4
18243,18717,1
18243,18720,242
18243,18723,2
18243,18727,251
18243,18728,58
18243,18729,4
18243,18731,205
18243,18736,1451
18243,18737,785
18243,18754,77
18243,18769,1985
18243,18772,409
18243,18774,5
18243,18776,527
18243,18778,893
18243,18780,314
18243,18782,1
18243,18783,5
18243,18786,17
18243,18789,1
18243,18791,69
18243,18792,2094
18243,18793,22
18244,18779,2
18245,18736,3
18246,18727,1
18246,18737,4
18246,18763,4
18246,18766,2
18247,18728,11
18248,18727,17
18248,18736,29
18248,18737,9
18248,18776,4
18248,18780,6
18249,18720,5
18249,18727,8
18249,18728,222
18249,18771,52
18250,18717,6
18250,18720,8
18250,18762,11
18251,18727,4
18251,18736,5
18251,18737,1
18252,18727,10
18252,18737,5
18253,18720,5
18253,18727,76
18253,18728,43
18253,18736,171
18253,18737,270
18253,18738,2
18253,18750,3
18253,18769,7
18253,18771,2
18253,18772,4
18253,18778,2
18253,18780,120
18253,18791,112
18253,18792,8
18254,18728,7
18254,18736,2
18254,18737,18
18254,18791,2
18255,18754,9
18256,18727,3
18256,18769,18
18257,18727,3
18257,18769,1
18257,18771,8
18258,18720,1
18258,18727,117
18258,18728,1
18258,18736,137
18258,18737,122
18258,18750,2
18258,18769,20
18258,18772,42
18258,18776,139
18258,18778,1
18258,18780,68
18258,18791,6
18258,18792,225
18259,18720,152
18259,18727,252
18259,18728,1
18259,18731,29
18259,18736,225
18259,18737,218
18259,18754,42
18259,18769,572
18259,18772,356
18259,18776,22
18259,18778,1260
18259,18779,16
18259,18780,46
18259,18783,1
18259,18786,2
18259,18791,144
18259,18792,2063
18259,18793,33
18260,18736,2
18260,18737,13
18260,18757,1
18260,18791,1
18261,18717,1
18261,18793,1
18262,18736,1
18262,18769,31
18262,18772,18
18262,18776,3
18262,18792,278
18263,18741,49
18264,18717,40
18264,18727,46
18264,18728,101
18264,18731,10
18264,18736,9
18264,18737,50
18264,18754,12
18264,18757,50
18264,18771,48
18264,18780,2
18264,18783,89
18264,18789,84
18264,18791,50
18265,18750,1
18266,18727,20
18266,18731,3
18266,18736,42
18266,18737,9
18266,18754,7
18266,18772,23
18266,18776,13
18266,18778,77
18266,18780,27
18266,18791,18
18266,18792,472
18267,18741,59
18267,18771,19
18268,18736,1
18268,18769,1
18268,18792,2
18269,18741,1
18269,18769,188
18269,18772,24
18269,18778,10
18269,18792,142
18270,18720,6
18270,18727,80
18270,18728,52
18270,18729,1
18270,18736,258
18270,18737,80
18270,18750,14
18270,18754,24
18270,18757,188
18270,18769,73
18270,18771,9
18270,18772,34
18270,18776,17
18270,18780,78
18270,18791,4
18271,18720,2
18271,18737,5
18271,18754,5
18271,18757,9
18272,18723,1
18272,18727,103
18272,18736,61
18272,18737,84
18272,18769,41
18272,18772,74
18272,18776,72
18272,18778,12
18272,18780,54
18272,18783,14
18272,18789,1
18272,18790,6
18272,18791,10
18272,18792,1186
18273,18736,1
18273,18737,42
18273,18741,22
18273,18754,1
18273,18791,25
18274,18792,163
18275,18720,36
18275,18727,28
18275,18728,79
18275,18729,6
18275,18736,246
18275,18737,381
18275,18750,1
18275,18754,14
18275,18771,39
18275,18772,28
18275,18780,151
18275,18791,542
18276,18720,5
18276,18727,24
18276,18728,17
18276,18736,6
18276,18737,1
18276,18769,6
18276,18771,1
18276,18772,2
18276,18780,5
18277,18720,86
18277,18728,18
18278,18727,1
18278,18728,3
18278,18736,8
18278,18769,11
18278,18772,36
18278,18776,4
18278,18778,2
18278,18783,1
18278,18791,4
18278,18792,157
18279,18736,13
18280,18728,56
18280,18754,149
18280,18783,14
18281,18728,14
18281,18772,27
18282,18720,42
18282,18728,2
18282,18736,56
18282,18737,129
18282,18764,85
18282,18780,12
18282,18793,54
18283,18727,83
18283,18728,28
18283,18736,96
18283,18737,50
18283,18750,17
18283,18754,3
18283,18771,1
18283,18772,13
18283,18774,3
18283,18777,1
18283,18778,5
18283,18780,11
18283,18783,7
18283,18791,4
18283,18792,20
18284,18727,1
18285,18727,1
18285,18731,13
18285,18737,1
18285,18769,1
18285,18792,2
18286,18754,1
18286,18769,75
18286,18772,126
18286,18774,19
18286,18778,59
18286,18783,7
18286,18792,177
18287,18717,2
18287,18720,2
18287,18727,131
18287,18728,175
18287,18731,26
18287,18736,22
18287,18737,18
18287,18741,4
18287,18754,25
18287,18769,12
18287,18772,34
18287,18780,31
18287,18783,255
18287,18791,18
18287,18792,115
18287,18793,63
18288,18721,1
18288,18737,1
18288,18741,1
18288,18763,1
18288,18769,1
18288,18778,1
18289,18725,4
18290,18727,10
18290,18741,19
18290,18769,26
18290,18772,7
18290,18779,1
18290,18786,2
18290,18792,4
18291,18720,31
18291,18727,8
18291,18728,23
18291,18736,3
18291,18737,154
18291,18780,26
18291,18791,73
18292,18727,6
18292,18728,29
18292,18736,2
18292,18737,20
18292,18741,1
18292,18771,4
18292,18772,1
18293,18728,2
18293,18736,4
18293,18737,24
18293,18780,6
18294,18720,2
18294,18726,1
18294,18727,87
18294,18728,28
18294,18736,145
18294,18737,611
18294,18750,11
18294,18757,1
18294,18772,1
18294,18780,87
18294,18791,30
18294,18792,1
18295,18727,26
