source,target,count
8713,18549,2
8713,18552,1
8713,18588,13
8713,18616,2
8713,18643,1
8713,18660,5
8713,18687,1
8713,18699,1
8713,18767,1
8713,18777,16
8713,18859,4
8713,18865,9
8713,18956,1
8713,18972,12
8713,18995,1
8713,19005,9
8713,19031,1
8713,19089,3
8713,19098,54
8713,19121,2
8713,19131,2
8713,19175,1
8713,19178,2
8713,19211,1
8713,19289,5
8714,18543,2
8715,11325,8
8716,10664,2
8717,9406,4
8717,9465,10
8717,10049,4
8717,10174,2
8717,10193,18
8717,10279,3
8717,10375,1
8717,10433,2
8717,11435,2
8717,11480,7
8717,11798,4
8717,12786,3
8717,13371,1
8717,13871,1
8717,13872,1
8717,14257,1
8717,14643,6
8717,14667,2
8717,15764,1
8717,16842,16
8717,17511,2
8717,17721,2
8717,18207,1
8717,18806,5
8717,19128,2
8718,12354,1
8718,19266,274
8719,11335,11
8719,16732,7
8720,9378,61
8720,9491,2
8720,9509,8
8720,9600,6
8720,9618,1
8720,9869,1
8720,9924,2
8720,9949,13
8720,10055,4
8720,10081,1
8720,10119,2
8720,10136,6
8720,10166,1
8720,10168,2
8720,10235,1
8720,10265,2
8720,10295,1
8720,10314,1
8720,10326,2
8720,10500,1
8720,10534,1
8720,10545,1
8720,10643,9
8720,10690,7
8720,10728,2
8720,10765,3
8720,10786,3
8720,10857,1
8720,11060,2
8720,11069,1
8720,11102,1
8720,11244,1
8720,11317,3
8720,11408,1
8720,11417,27
8720,11465,4
8720,11527,8
8720,11536,1
8720,11547,1
8720,11639,4
8720,11715,9
8720,11902,1
8720,11916,1
8720,12022,2
8720,12046,6
8720,12053,1
8720,12097,9
8720,12354,12
8720,12357,4
8720,12365,1
8720,12369,1
8720,12443,1
8720,12655,2
8720,12734,2
8720,12820,3
8720,12821,1
8720,12852,1
8720,12927,3
8720,12963,2
8720,12964,1
8720,13027,1
8720,13110,12
8720,13129,4
8720,13250,3
8720,13389,1
8720,13402,13
8720,13403,118
8720,13425,2
8720,13456,1
8720,13482,2
8720,13519,1
8720,13553,1
8720,13746,1
8720,13797,2
8720,13798,3
8720,13883,2
8720,13897,2
8720,14007,11
8720,14035,2
8720,14038,1
8720,14088,3
8720,14093,1
8720,14139,5
8720,14265,4
8720,14284,1
8720,14312,1
8720,14430,1
8720,14653,1
8720,14839,12
8720,14867,3
8720,14884,26
8720,14898,2
8720,14901,5
8720,14930,6
8720,14949,14
8720,14953,14
8720,14976,1
8720,14993,6
8720,15000,2
8720,15010,1
8720,15082,7
8720,15191,2
8720,15274,1
8720,15369,3
8720,15377,2
8720,15543,16
8720,15554,11
8720,15556,25
8720,15635,1
8720,15637,4
8720,15878,5
8720,15885,6
8720,15928,16
8720,15950,1
8720,15952,25
8720,16022,1
8720,16057,1
8720,16059,21
8720,16119,16
8720,16185,1
8720,16216,3
8720,16313,1
8720,16380,2
8720,16433,1
8720,16503,1
8720,16528,1
8720,16534,4
8720,16547,4
8720,16579,8
8720,16671,8
8720,16708,3
8720,16709,1
8720,16714,1
8720,16831,1
8720,16835,1
8720,16917,1
8720,16919,2
8720,16957,1
8720,16961,1
8720,16993,3
8720,17063,4
8720,17065,1
8720,17188,33
8720,17209,2
8720,17429,3
8720,17442,1
8720,17551,7
8720,17561,3
8720,17587,1
8720,17630,65
8720,17633,18
8720,17663,3
8720,17754,3
8720,17809,1
8720,17857,3
8720,17865,3
8720,18037,1
8720,18060,1
8720,18107,167
8720,18188,24
8720,18197,3
8720,18276,4
8720,18380,1
8720,18405,2
8720,18431,1
8720,18435,1
8720,18521,12
8720,18538,1
8720,18543,3
8720,18565,2
8720,18865,1
8720,18941,2
8720,18986,1
8720,19015,1
8720,19060,21
8720,19084,3
8720,19098,4
8720,19156,3
8720,19161,2
8720,19178,3
8720,19201,6
8720,19211,3
8720,19251,7
8720,19256,1
8720,19270,25
8720,19276,9
8721,10344,1
8721,10376,1
8721,11648,15
8721,11663,1
8721,14509,12
8721,14619,2
8721,16290,1
8722,11880,1
8722,11917,1
8722,12557,7
8722,16194,1
8722,16329,2
8722,17347,6
8723,9618,1
8723,9869,1
8723,10500,8
8723,11916,1
8723,11921,1
8723,12097,1
8723,12443,2
8723,14038,3
8723,14088,4
8723,16205,1
8723,16831,4
8723,16850,1
8723,17009,4
8723,17258,1
8723,17822,3
8723,18411,3
8723,18431,6
8724,9782,7
8724,9821,17
8724,9950,4
8724,10280,31
8724,10284,2
8724,10285,2
8724,10361,2
8724,10535,5
8724,10690,3
8724,10835,40
8724,10938,3
8724,11374,18
8724,11509,7
8724,12387,1
8724,12932,6
8724,12933,2
8724,12939,3
8724,13117,1
8724,13241,18
8724,13352,5
8724,13397,5
8724,13608,4
8724,13805,1
8724,14459,3
8724,14726,3
8724,14951,1
8724,15156,3
8724,15387,1
8724,15541,2
8724,15889,1
8724,16120,1
8724,16385,3
8724,16423,3
8724,16456,6
8724,16471,17
8724,16555,5
8724,16626,2
8724,16694,3
8724,16722,5
8724,16897,1
8724,17069,13
8724,17093,2
8724,17112,2
8724,17198,12
8724,17397,4
8724,17441,1
8724,17518,3
8724,17538,1
8724,17706,41
8724,17802,3
8724,17942,4
8724,17992,3
8724,18076,1
8724,18083,1
8724,18114,4
8724,18139,2
8724,18173,3
8724,18748,3
8724,18783,8
8724,19215,22
8725,12779,45
8725,13372,7
8725,13431,1
8725,13745,6
8725,14036,3
8725,17611,3
8725,17653,18
8725,17664,1
8725,18891,8
8726,12284,5
8726,12319,5
8727,15834,1
8727,16768,1
8728,9685,1
8728,9687,4
8728,9694,5
8728,9698,6
8728,9700,2
8728,10019,3
8728,10479,2
8728,10649,3
8728,13010,7
8728,13013,1
8728,13587,1
8728,14528,6
8728,16404,1
8728,17127,3
8728,18461,4
8728,18597,4
8728,18808,2
8729,10003,1
8730,11082,4
8730,15633,1
8730,16146,12
8730,19214,8
8731,15956,7
8732,13677,25
8733,9395,3
8733,10404,3
8733,17579,1
8733,18400,2
8734,9351,4
8734,9365,6
8734,9366,6
8734,9395,4
8734,9400,3
8734,9407,14
8734,9416,3
8734,9441,16
8734,9453,6
8734,9466,1
8734,9507,2
8734,9515,11
8734,9522,4
8734,9524,3
8734,9527,5
8734,9534,12
8734,9544,10
8734,9555,3
8734,9561,3
8734,9565,2
8734,9573,3
8734,9594,3
8734,9595,3
8734,9604,1
8734,9621,3
8734,9637,3
8734,9697,1
8734,9748,7
8734,9752,2
8734,9754,2
8734,9815,2
8734,9833,2
8734,9860,1
8734,9871,3
8734,9875,2
8734,9917,3
8734,9921,1
8734,9930,3
8734,9939,5
8734,9947,3
8734,9984,3
8734,10008,21
8734,10011,8
8734,10032,2
8734,10035,27
8734,10038,1
8734,10059,1
8734,10080,3
8734,10084,4
8734,10087,17
8734,10185,5
8734,10200,4
8734,10216,5
8734,10221,1
8734,10265,11
8734,10272,4
8734,10295,1
8734,10298,1
8734,10320,5
8734,10338,3
8734,10350,1
8734,10381,1
8734,10393,2
8734,10415,3
8734,10418,1
8734,10435,14
8734,10438,2
8734,10444,2
8734,10449,4
8734,10465,1
8734,10486,1
8734,10509,1
8734,10521,3
8734,10538,2
8734,10566,4
8734,10570,2
8734,10574,4
8734,10581,6
8734,10595,7
8734,10609,2
8734,10643,9
8734,10647,28
8734,10663,3
8734,10665,5
8734,10673,82
8734,10690,4
8734,10692,4
8734,10728,9
8734,10741,12
8734,10765,3
8734,10771,13
8734,10784,4
8734,10786,37
8734,10796,19
8734,10804,1
8734,10819,1
8734,10874,1
8734,10893,2
8734,10899,1
8734,10901,4
8734,10907,4
8734,10930,6
8734,10940,1
8734,10953,1
8734,10999,5
8734,11000,9
8734,11006,6
8734,11011,14
8734,11032,7
8734,11042,1
8734,11100,23
8734,11101,6
8734,11117,12
8734,11137,14
8734,11140,2
8734,11156,3
8734,11213,4
8734,11256,1
8734,11303,1
8734,11315,3
8734,11324,4
8734,11344,11
8734,11346,3
8734,11355,4
8734,11438,4
8734,11457,3
8734,11463,1
8734,11472,6
8734,11505,3
8734,11555,1
8734,11577,4
8734,11582,3
8734,11636,3
8734,11642,1
8734,11689,5
8734,11708,13
8734,11715,4
8734,11740,4
8734,11761,7
8734,11764,6
8734,11781,4
8734,11793,1
8734,11794,3
8734,11799,2
8734,11802,3
8734,11817,1
8734,12022,8
8734,12046,17
8734,12344,2
8734,12346,3
8734,12356,9
8734,12357,9
8734,12369,2
8734,12385,30
8734,12387,3
8734,12427,8
8734,12611,14
8734,12625,1
8734,12732,6
8734,12734,114
8734,12765,1
8734,12768,2
8734,12777,2
8734,12816,4
8734,12820,7
8734,12824,46
8734,12835,1
8734,12839,4
8734,12842,4
8734,12843,7
8734,12845,3
8734,12866,1
8734,12884,3
8734,12890,4
8734,12901,4
8734,12904,23
8734,12927,1
8734,12952,17
8734,12959,4
8734,12965,4
8734,12993,1
8734,13009,1
8734,13017,1
8734,13024,1
8734,13025,10
8734,13042,4
8734,13046,26
8734,13047,3
8734,13061,7
8734,13063,2
8734,13084,2
8734,13087,1
8734,13091,2
8734,13124,15
8734,13132,2
8734,13133,5
8734,13137,20
8734,13182,38
8734,13187,3
8734,13202,3
8734,13205,4
8734,13218,4
8734,13246,3
8734,13267,19
8734,13268,5
8734,13280,15
8734,13290,5
8734,13325,2
8734,13332,5
8734,13335,3
8734,13349,31
8734,13355,6
8734,13364,1
8734,13378,3
8734,13382,2
8734,13387,37
8734,13389,4
8734,13394,19
8734,13417,3
8734,13423,2
8734,13425,46
8734,13429,162
8734,13440,5
8734,13442,2
8734,13446,3
8734,13474,2
8734,13475,1
8734,13476,51
8734,13487,1
8734,13490,24
8734,13496,3
8734,13497,2
8734,13514,3
8734,13531,1
8734,13535,20
8734,13537,3
8734,13545,3
8734,13573,2
8734,13574,10
8734,13578,18
8734,13614,1
8734,13644,1
8734,13652,3
8734,13664,8
8734,13666,6
8734,13667,3
8734,13689,13
8734,13698,1
8734,13700,1
8734,13704,3
8734,13739,81
8734,13742,2
8734,13750,3
8734,13772,6
8734,13799,43
8734,13821,1
8734,13823,1
8734,13826,6
8734,13828,15
8734,13852,3
8734,13854,4
8734,13862,3
8734,13885,1
8734,13891,9
8734,13900,3
8734,13912,5
8734,13932,3
8734,13949,4
8734,13964,5
8734,13983,75
8734,14031,9
8734,14058,14
8734,14062,7
8734,14064,4
8734,14092,5
8734,14135,3
8734,14240,3
8734,14246,37
8734,14266,3
8734,14269,5
8734,14289,1
8734,14290,5
8734,14291,2
8734,14296,1
8734,14312,6
8734,14329,4
8734,14354,9
8734,14357,3
8734,14361,6
8734,14362,13
8734,14368,5
8734,14370,11
8734,14372,10
8734,14382,23
8734,14383,3
8734,14400,3
8734,14407,11
8734,14413,1
8734,14416,1
8734,14427,18
8734,14455,19
8734,14486,8
8734,14503,2
8734,14520,9
8734,14553,3
8734,14557,13
8734,14592,1
8734,14615,3
8734,14616,2
8734,14628,13
8734,14632,10
8734,14644,10
8734,14655,5
8734,14660,5
8734,14678,15
8734,14685,2
8734,14687,3
8734,14689,18
8734,14690,1
8734,14709,5
8734,14714,32
8734,14752,1
8734,14753,1
8734,14767,10
8734,14787,2
8734,14805,9
8734,14808,3
8734,14847,17
8734,14852,32
8734,14854,1
8734,14856,4
8734,14857,6
8734,14887,1
8734,14903,10
8734,14908,14
8734,14919,2
8734,14930,2
8734,14951,1
8734,14967,1
8734,14974,1
8734,14979,15
8734,14981,13
8734,14985,33
8734,14989,5
8734,15007,12
8734,15008,1
8734,15016,3
8734,15043,8
8734,15047,5
8734,15082,231
8734,15084,2
8734,15089,11
8734,15134,59
8734,15185,3
8734,15199,1
