source,target,count
11435,9415,4
11436,9415,4
11437,9415,1
11437,9416,1
11437,9417,7
11437,9421,1
11438,9417,5
11439,9419,27
11440,9415,777
11441,9417,21
11442,9415,4
11443,9417,11
11444,9419,4
11445,9419,1
11446,9415,3
11447,9424,5
11448,9423,3
11449,9419,3
11450,9417,3
11451,9423,3
11452,9415,2
11453,9415,7
11454,9423,12
11455,9417,13
11455,9419,2
11455,9423,7
11455,9424,1
11456,9415,1
11456,9417,2
11457,9415,3
11457,9423,2
11458,9417,1
11459,9419,3
11460,9417,1
11461,9417,165
11461,9422,18
11462,9419,14
11463,9415,3
11464,9424,6
11465,9424,8
11466,9417,6
11467,9423,2
11468,9419,6
11469,9419,11
11470,9415,8
11471,9416,1
11471,9417,2
11472,9423,4
11473,9417,8
11474,9419,2
11475,9423,19
11476,9415,1
11476,9417,2
11477,9417,16
11478,9422,1
11478,9423,17
11479,9419,2
11480,9419,5
11481,9419,4
11482,9419,10
11483,9423,1
11484,9423,3
11485,9423,3
11486,9415,4
11487,9416,1
11487,9417,2
11488,9415,7
11489,9423,2
11490,9419,12
11491,9415,12
11492,9417,3
11493,9423,30
11494,9416,7
11495,9417,1
11495,9419,1
11495,9423,2
11496,9419,8
11497,9417,3
11498,9424,2
11499,9415,1
11499,9417,3
11500,9417,11
11501,9415,3
11502,9421,42
11503,9419,3
11504,9419,6
11505,9419,12
11506,9423,1
11506,9424,2
11507,9415,5
11508,9417,4
11509,9417,3
11510,9424,3
11511,9424,20
11512,9419,3
11513,9423,4
11514,9415,45
11515,9419,32
11516,9424,26
11517,9415,19
11518,9419,1
11519,9417,19
11520,9415,1
11521,9415,14
11522,9417,5
11523,9415,1
11523,9417,31
11524,9423,9
11525,9423,9
11526,9417,9
11527,9423,53
11528,9415,6
11529,9415,4
11530,9419,17
11531,9415,1
11531,9417,3
