source,target,count
1366,9424,9
1367,9417,8
1368,9417,5
1369,9417,3
1369,9421,3
1370,9415,1
1370,9417,1
1370,9423,1
1371,9419,6
1372,9415,7
1373,9417,2
1373,9423,2
1374,9419,4
1375,9422,3
1376,9422,4
1377,9419,3
1378,9415,16
1379,9415,9
1380,9419,7
1381,9423,3
1382,9417,3
1383,9419,24
1384,9423,1
1384,9424,31
1385,9419,61
1385,9423,1
1386,9415,8
1386,9419,5
1387,9419,3
1388,9424,9
1389,9424,4
1390,9415,4
1391,9415,4
1392,9417,7
1393,9422,4
1394,9417,3
1395,9415,5
1396,9416,3
1396,9417,3
1397,9415,3
1398,9419,6
1399,9415,12
1400,9419,9
1401,9417,2
1401,9423,1
1402,9415,3
1403,9415,6
1404,9415,6
1405,9415,7
1406,9417,7
1407,9419,4
1408,9417,2
1408,9423,5
1409,9419,19
1410,9415,3
1411,9419,3
1412,9424,26
1413,9419,19
1414,9415,13
1415,9415,15
1416,9417,10
1417,9415,258
1418,9423,1
1418,9424,2
1419,9419,3
1420,9415,2
1420,9419,1
1421,9423,3
1422,9419,3
1423,9415,8
1424,9417,7
1425,9419,4
1426,9423,158
1427,9415,3
1428,9419,3
1429,9423,4
1430,9419,50
1431,9419,3
1432,9424,3
1433,9417,9
1434,9417,6
1435,9417,5
1436,9424,8
1437,9417,3
1438,9421,15
1439,9417,5
1440,9415,3
1440,9417,3
1441,9419,3
1442,9424,4
1443,9419,7
1444,9415,4
1445,9419,26
1446,9415,3
1447,9419,4
1448,9423,4
1449,9419,61
1450,9415,1
1450,9423,6
1451,9415,11
1452,9422,4
1452,9423,2
1453,9423,4
1454,9423,4
1455,9419,3
1456,9415,4
1457,9417,4
1458,9424,21
1459,9423,4
1460,9417,4
1461,9416,3
1462,9424,9
1463,9415,3
1464,9417,2
1464,9423,1
1465,9423,4
1466,9415,8
1467,9415,3
1468,9417,3
1468,9424,1
1469,9417,71
1469,9423,1
1470,9415,3
1471,9417,6
1472,9417,19
1473,9419,5
1474,9417,3
1475,9423,1
1475,9424,6
1476,9415,23
1477,9422,3
1478,9423,5
1479,9415,3
1480,9417,3
1481,9417,2
1481,9419,1
1482,9415,5
1483,9419,3
1484,9419,26
1485,9419,3
1486,9424,3
1487,9415,10
1488,9423,216
1489,9419,3
1490,9417,5
1491,9417,4
1491,9419,5
1491,9423,3
1492,9423,4
1493,9415,8
1494,9419,7
1495,9415,20
1496,9419,3
1497,9424,5
1498,9417,4
1499,9423,8
1500,9415,7
1501,9423,7
1502,9415,10
1503,9415,5
1504,9415,3
1505,9417,5
1506,9419,130
1507,9424,4
1508,9419,29
1509,9424,17
1510,9419,12
1511,9415,10
1512,9419,12
1513,9419,19
1514,9424,4
1515,9417,28
1516,9419,4
1517,9416,3
1518,9419,16
1518,9423,1
1519,9415,3
1520,9419,5
1521,9415,11
1522,9422,113
1523,9415,3
1524,9415,2
1524,9419,1
1525,9422,3
1526,9424,6
1527,9415,3
1528,9423,6
1529,9416,7
1530,9423,3
1531,9415,3
1531,9417,1
1532,9415,3
1533,9419,3
1534,9424,9
1535,9423,4
1535,9424,26
1536,9415,7
1537,9415,4
1538,9419,5
1539,9419,8
1540,9419,47
1541,9419,16
1542,9419,7
1543,9419,8
1544,9423,10
1545,9415,8
1546,9419,8
1547,9423,30
1548,9423,3
1549,9423,10
1550,9415,52
1551,9417,3
1552,9419,3
1552,9423,9
1553,9417,3
1554,9419,4
1555,9415,1
1555,9417,5
1556,9423,15
1557,9417,4
1558,9415,15
1559,9424,3
1560,9423,3
1561,9423,12
1562,9417,3
1563,9423,3
1564,9417,13
1565,9419,8
1566,9423,3
1567,9419,12
1568,9424,3
1569,9424,9
1570,9422,2
1570,9423,103
1571,9415,41
1572,9419,3
1573,9419,9
1574,9422,8
1575,9417,3
1576,9419,5
1577,9417,7
1578,9423,3
1579,9419,4
1580,9417,4
1580,9419,1
1581,9419,4
1582,9419,48
1583,9415,3
1584,9417,4
1585,9424,3
1586,9422,4
1587,9419,6
1588,9423,3
1589,9424,3
1590,9415,8
1591,9423,6
1592,9417,3
1593,9415,40
1594,9419,5
1595,9424,3
1596,9419,6
1597,9415,3
1598,9419,5
1599,9416,3
1600,9415,11
1601,9415,40
1601,9423,1
1602,9419,3
1603,9422,1
1603,9423,6
1604,9417,19
1605,9423,8
1606,9415,8
1607,9417,3
1608,9419,4
1609,9423,3
1610,9424,3
1611,9424,3
1612,9424,7
1613,9415,5
1614,9423,3
1615,9419,3
1616,9424,9
1617,9419,9
1617,9423,3
1618,9423,13
1619,9417,5
1619,9423,1
1620,9415,13
1621,9424,36
1622,9419,4
1623,9423,10
1624,9423,3
1625,9415,8
1626,9417,5
1627,9415,8
1628,9415,10
1629,9423,10
1630,9419,6
1631,9417,6
1632,9423,3
1633,9423,3
1634,9416,4
1635,9423,3
1636,9417,4
1637,9422,6
1638,9419,3
1639,9419,9
1640,9419,4
1641,9417,4
1642,9416,1
1642,9419,32
1642,9422,2
1643,9423,5
1644,9419,3
1645,9415,4
1645,9419,34
1645,9422,24
1645,9423,90
1646,9422,3
1647,9423,3
1648,9419,9
1649,9422,5
1649,9423,6
1650,9415,4
1651,9423,3
1652,9419,5
1653,9424,15
1654,9415,3
1654,9424,2
1655,9419,9
1656,9419,3
1657,9423,7
1657,9424,1
1658,9424,3
1659,9424,5
1660,9419,33
1660,9422,2
1661,9419,3
1662,9419,10
1663,9415,15
1664,9417,10
1665,9416,3
1666,9419,6
1667,9423,3
1668,9423,14
1669,9419,3
1670,9422,10
1671,9419,2
1671,9422,1
1672,9423,13
1673,9415,6
1674,9423,4
1675,9417,3
1676,9419,9
1677,9417,7
1678,9422,2
1678,9423,1
1679,9415,8
1680,9423,7
1681,9422,4
1681,9423,12
1682,9415,30
1683,9415,7
1684,9419,39
1685,9419,23
1686,9415,3
1687,9423,10
1688,9415,7
1689,9423,6
1690,9419,3
1691,9424,4
1692,9419,9
1693,9417,2
1693,9421,1
1694,9417,8
1695,9416,9
1696,9421,1
1696,9423,8
1697,9419,4
1698,9415,2
1698,9423,1
1699,9415,15
1700,9419,4
1701,9419,13
1702,9415,5
1703,9417,14
1704,9419,17
1705,9419,5
1706,9419,3
1707,9419,5
1708,9417,3
1709,9415,12
1710,9423,5
1711,9419,3
1712,9415,1
1712,9417,155
1713,9415,3
1714,9423,3
1715,9415,55
1716,9415,3
1717,9419,16
1718,9417,5
1719,9417,3
1720,9419,10
1721,9415,9
1722,9415,3
1723,9415,9
1724,9423,5
1725,9419,3
1726,9419,6
1727,9422,5
1728,9417,10
1729,9415,5
1730,9415,3
1731,9417,4
1732,9419,7
1733,9423,4
1734,9415,21
1735,9415,3
1736,9419,3
1736,9424,1
1737,9423,21
1738,9419,7
1739,9419,6
1740,9423,4
1741,9423,4
1742,9419,7
1743,9423,17
1743,9424,1
1744,9415,9
1745,9415,5
1746,9416,5
1746,9419,1
1747,9419,6
1748,9417,1
1748,9422,1
1748,9423,27
1749,9423,8
1750,9423,4
1751,9419,8
1752,9419,6
1753,9423,8
1754,9415,7
1755,9417,8
1756,9419,3
1757,9415,3
1758,9422,7
1759,9419,3
1760,9419,11
1761,9419,14
1762,9419,3
1762,9422,1
1763,9415,8
1764,9423,4
1765,9419,5
1766,9423,3
1767,9415,5
1768,9423,3
1769,9415,11
1770,9419,3
1771,9424,5
1772,9423,20
1773,9415,5
1774,9415,3
1775,9415,5
1776,9419,3
1777,9419,2
1777,9424,1
1778,9424,5
1779,9419,3
1780,9419,2
1780,9423,1
1781,9419,4
1782,9423,5
1783,9423,10
1784,9415,7
1785,9417,28
1786,9417,74
1787,9417,3
1788,9417,3
1789,9419,7
1790,9423,24
1791,9419,6
1792,9415,6
1792,9419,1
1793,9423,11
1794,9417,4
1794,9423,4
1795,9415,3
1796,9419,4
1797,9415,4
1798,9417,1
1798,9423,2
1799,9423,3
1800,9419,4
1801,9415,3
1802,9415,3
1803,9417,6
1804,9424,5
1805,9419,6
1806,9419,9
1807,9423,7
1808,9415,31
1809,9419,4
1810,9415,5
1811,9417,3
1812,9423,3
1813,9423,3
1814,9415,3
1815,9423,10
1816,9424,3
1817,9419,5
1818,9423,4
1819,9419,8
1819,9422,1
1820,9423,12
1821,9416,6
1822,9422,3
1823,9417,5
1824,9423,3
1825,9419,14
1826,9419,10
1827,9419,13
1827,9423,1
1828,9419,4
1829,9419,12
1830,9423,3
1831,9415,13
1832,9423,4
1833,9419,4
1834,9423,8
1835,9424,15
1836,9415,4
1837,9422,1
1837,9423,4
1838,9415,66
1839,9415,4
1840,9422,58
1841,9415,12
1842,9419,5
1843,9415,4
1844,9423,4
1845,9423,9
1845,9424,1
1846,9422,1
1846,9423,2
1847,9424,3
1848,9415,11
1849,9417,2
1849,9419,5
1849,9421,12
1849,9423,4
1850,9419,8
1851,9419,18
1852,9419,5
1853,9417,2
1853,9423,1
1854,9423,9
1855,9415,12
1856,9423,9
1857,9415,5
1858,9419,15
1859,9423,3
1859,9424,1
1860,9415,4
1861,9415,3
1862,9415,3
1863,9423,3
1864,9415,1
1864,9422,12
1865,9424,3
1866,9415,4
1867,9417,3
1868,9419,3
1869,9417,3
1870,9415,2
1870,9417,1
1871,9415,3
1872,9415,1
1872,9417,2
1873,9423,9
1874,9417,8
1875,9419,13
1876,9419,4
1877,9424,4
1878,9415,1
1878,9423,1
1878,9424,3
1879,9415,3
1880,9419,9
1881,9423,11
1882,9419,10
1883,9415,9
1884,9415,3
1885,9417,44
1886,9419,3
1887,9419,23
1888,9419,10
1889,9423,3
1890,9415,4
1891,9415,4
1892,9417,2
1892,9423,2
1893,9415,9
1894,9424,4
1895,9423,7
1896,9423,15
1897,9419,2
1897,9422,1
1898,9419,8
1899,9424,11
1900,9419,5
1901,9423,15
1902,9419,3
1903,9419,7
1904,9417,8
1905,9417,3
1906,9419,5
1907,9417,1
1907,9423,12
1907,9424,4
1908,9423,5
1909,9419,4
1910,9417,3
1911,9419,8
1912,9421,4
1913,9423,3
1914,9423,3
1915,9419,4
1916,9417,1
1916,9423,3
1917,9417,13
1918,9419,11
1919,9423,4
1920,9419,5
1921,9415,10
1922,9415,3
1923,9419,7
1923,9424,1
1924,9419,5
1925,9419,6
1926,9423,3
1927,9419,3
1927,9423,1
1928,9423,7
1929,9423,5
1930,9423,8
1931,9419,3
1932,9417,3
