source,target,count
18278,19196,217
18278,19294,1
18278,19303,9
18279,19236,13
18280,19200,219
18281,19232,15
18281,19272,26
18282,19192,3
18282,19234,3
18282,19281,1
18282,19283,1
18282,19292,4
18282,19293,13
18282,19302,354
18282,19303,1
18283,19214,4
18283,19218,3
18283,19220,7
18283,19231,2
18283,19235,12
18283,19236,306
18283,19274,2
18283,19293,3
18283,19298,2
18283,19303,1
18284,19260,1
18285,19270,18
18286,19192,17
18286,19195,289
18286,19197,2
18286,19200,8
18286,19207,30
18286,19214,7
18286,19224,24
18286,19228,1
18286,19235,2
18286,19254,24
18286,19255,3
18286,19269,38
18286,19273,14
18286,19288,1
18286,19296,3
18286,19303,1
18287,19178,8
18287,19183,3
18287,19186,6
18287,19187,124
18287,19191,10
18287,19192,8
18287,19194,4
18287,19195,184
18287,19196,116
18287,19197,49
18287,19198,14
18287,19199,1
18287,19200,53
18287,19201,3
18287,19206,1
18287,19207,44
18287,19208,2
18287,19209,16
18287,19218,9
18287,19224,16
18287,19228,50
18287,19232,9
18287,19238,16
18287,19254,4
18287,19255,2
18287,19257,4
18287,19260,36
18287,19263,1
18287,19266,10
18287,19269,26
18287,19288,27
18287,19289,1
18287,19292,18
18287,19294,5
18287,19296,3
18287,19297,6
18287,19302,5
18287,19303,39
18288,19288,6
18289,19192,4
18290,19178,58
18290,19203,4
18290,19226,3
18290,19303,4
18291,19181,3
18291,19196,3
18291,19228,2
18291,19231,85
18291,19264,6
18291,19288,1
18291,19290,212
18291,19294,3
18291,19303,3
18292,19187,2
18292,19268,13
18292,19303,3
18292,19304,45
18293,19231,36
18294,19231,991
18294,19249,1
18294,19251,2
18294,19264,8
18294,19275,3
18295,19177,24
18295,19238,840
18295,19303,1
18296,19192,14
18297,19196,6
18298,19196,43
18298,19228,27
18298,19232,1
18298,19247,3
18298,19251,1
18298,19294,1
18299,19260,20
18300,19236,155
18300,19306,4
18301,19180,37
18301,19228,1
18301,19236,5
18301,19303,43
18302,19175,9
18302,19187,551
18302,19214,13
18302,19224,8
18302,19233,1
18302,19268,1
18302,19269,1
18302,19273,1
18302,19303,6
18302,19304,8
18303,19173,10
18303,19231,10
18304,19192,5
18305,19173,3
18305,19178,7
18305,19181,1
18305,19196,4608
18305,19208,3
18305,19218,3
18305,19228,522
18305,19231,25
18305,19232,40
18305,19233,1
18305,19235,2
18305,19238,215
18305,19247,4
18305,19250,3
18305,19251,174
18305,19264,2
18305,19273,2
18305,19283,1
18305,19288,287
18305,19290,7
18305,19294,121
18305,19296,42
18305,19302,2
18305,19303,50
18305,19307,6
18305,19308,2
18306,19259,4
18307,19303,11
18308,19270,7
18309,19231,2
18309,19288,7
18310,19272,11
18311,19303,6
18312,19238,36
18312,19288,29
18313,19171,25
18314,19232,294
18315,19183,1
18315,19196,15
18315,19218,3
18315,19228,1
18315,19257,1
18316,19192,1
18316,19195,18
18316,19196,100
18316,19197,1
18316,19200,65
18316,19206,3
18316,19207,12
18316,19209,2
18316,19220,4
18316,19228,27
18316,19231,4
18316,19232,6
18316,19238,1
18316,19248,11
18316,19251,3
18316,19266,20
18316,19269,20
18316,19283,1
18316,19288,2
18316,19294,1
18316,19296,16
18316,19297,3
18316,19303,1
18317,19215,38
18317,19267,10
18318,19187,1
18318,19197,31
18319,19251,24
18319,19263,3
18319,19296,14
18320,19303,9
18321,19296,49
18322,19231,47
18323,19220,15
18323,19293,120
18323,19298,7
18324,19297,4
18325,19214,3
18325,19236,10
18325,19289,18
18326,19192,18
18327,19226,7
18328,19260,5
18329,19287,12
18330,19187,813
18330,19233,3
18331,19192,31
18332,19231,3
18332,19264,120
18332,19296,6
18333,19187,3
18333,19297,2
18334,19175,17
18334,19187,40
18334,19189,15
18334,19192,1
18334,19195,6
18334,19196,63
18334,19204,42
18334,19209,1
18334,19210,2
18334,19213,5
18334,19214,144
18334,19218,121
18334,19224,2
18334,19228,16
18334,19232,17
18334,19235,6
18334,19236,1
18334,19238,10
18334,19242,7
18334,19245,1
18334,19246,15
18334,19250,13
18334,19254,2
18334,19257,3
18334,19271,3
18334,19272,827
18334,19273,5
18334,19274,7
18334,19275,55
18334,19276,3
18334,19285,38
18334,19289,161
18334,19293,51
18334,19294,2
18334,19296,1
18334,19298,38
18334,19300,13
18334,19302,16
18334,19303,6
18334,19306,1
18334,19307,7
18335,19192,614
18335,19196,27
18335,19217,18
18335,19228,3
18335,19235,9
18335,19283,8
18335,19303,395
18336,19254,37
18336,19303,1
18337,19299,3
18338,19195,1
18338,19209,10
18338,19224,51
18338,19227,1
18338,19254,9
18339,19306,30
18340,19227,2
18340,19303,1
18341,19186,2
18341,19195,6
18341,19227,156
18341,19261,9
18342,19174,5
18342,19197,24
18342,19209,128
18342,19224,104
18342,19266,3
18342,19297,3
18342,19303,2
18343,19206,218
18343,19303,5
18344,19289,3
18345,19303,16
18346,19283,1
18347,19231,1
18348,19192,12
18348,19303,7
18349,19213,1438
18349,19257,5
18349,19292,15
18350,19210,5
18350,19214,3
18350,19230,10
18351,19187,174
18351,19304,1
18352,19187,325
18352,19236,1
18352,19304,4
18353,19270,1
18353,19303,5
18353,19308,17
18353,19309,3
18354,19179,121
18354,19181,15
18354,19183,31
18354,19191,5
18354,19192,2
18354,19196,5
18354,19198,1
18354,19201,7
18354,19204,22
18354,19205,26
18354,19208,1
18354,19210,1
18354,19213,36
18354,19214,135
18354,19218,1111
18354,19228,3
18354,19229,3
18354,19231,6
18354,19232,1
18354,19234,10
18354,19236,4
18354,19242,24
18354,19244,1
18354,19245,8
18354,19246,58
18354,19257,511
18354,19263,9
18354,19270,1
18354,19271,60
18354,19272,11
18354,19274,25
18354,19275,130
18354,19285,22
18354,19286,15
18354,19289,22
18354,19290,13
18354,19292,55
18354,19293,129
18354,19298,1
18354,19301,1
18354,19302,40
18354,19303,69
18355,19303,9
18356,19192,96
18356,19303,9
18357,19187,340
18358,19232,24
18359,19283,6
18360,19175,10
18360,19195,143
18360,19277,3
18360,19284,5
18361,19303,28
18362,19177,3
18362,19303,1
18363,19178,6
18363,19187,7
18363,19195,606
18363,19209,22
18363,19268,5
18363,19275,10
18363,19283,2
18364,19197,1
18364,19206,142
18364,19224,2
18364,19231,3
18364,19266,5
18364,19288,3
18364,19289,1
18364,19303,17
18365,19187,240
18365,19206,4
18365,19273,2
18366,19175,67
18366,19183,2
18366,19187,966
18366,19197,3
18366,19236,1
18366,19268,8
18366,19269,3
18366,19275,1
18366,19303,3
18366,19304,8
18367,19232,11
18368,19238,129
18369,19181,3
18369,19188,1
18369,19190,6
18369,19191,1
18369,19192,8
18369,19195,3
18369,19196,13205
18369,19198,2
18369,19201,2
18369,19204,1
18369,19205,1
18369,19208,1
18369,19218,14
18369,19219,8
18369,19228,1119
18369,19231,109
18369,19232,109
18369,19233,5
18369,19234,1
18369,19235,2
18369,19236,4
18369,19238,67
18369,19247,2
18369,19250,3
18369,19251,177
18369,19262,3
18369,19263,5
18369,19264,5
18369,19265,3
18369,19270,16
18369,19283,46
18369,19288,150
18369,19289,3
18369,19290,15
18369,19293,1
18369,19294,238
18369,19296,71
18369,19297,5
18369,19300,2
18369,19302,3
18369,19303,61
18369,19307,37
18369,19308,7
18369,19309,1
18370,19196,29
18370,19228,2
18370,19257,1
18371,19238,48
18371,19296,29
18371,19307,7
18372,19170,6
18372,19178,39
18372,19179,1
18372,19181,90
18372,19187,3
18372,19190,52
18372,19192,14
18372,19196,423
18372,19197,7
18372,19208,11
18372,19228,156
18372,19231,468
18372,19232,2634
18372,19236,2
18372,19238,57
18372,19247,88
18372,19250,3
18372,19251,1426
18372,19252,10
18372,19257,7
18372,19263,11
18372,19264,11
18372,19270,50
18372,19282,2
18372,19283,315
18372,19288,36
18372,19290,56
18372,19294,86
18372,19295,5
18372,19296,1362
18372,19297,2
18372,19301,3
18372,19302,1
18372,19303,63
18372,19307,273
18372,19308,7
18373,19232,20
18373,19283,2
18374,19296,9
18375,19196,5
18375,19214,9
18375,19218,20
18375,19233,4
18375,19234,24
18375,19252,1
18375,19257,3
18375,19281,28
18375,19293,73
18375,19302,1125
18375,19303,21
18376,19303,6
18377,19187,12
18378,19212,5
18378,19303,4
18379,19178,232
18379,19192,3
18380,19196,64
18380,19228,3
18380,19231,7
18380,19238,39
18380,19251,1
18380,19288,16
18380,19290,8
18380,19294,319
18380,19296,1
18381,19210,4
18382,19296,5
18383,19176,16
18383,19198,2
18383,19201,6
18383,19204,1
18383,19214,3
18383,19216,1
18383,19218,1
18383,19242,2
18383,19249,1
18383,19257,1
18383,19271,2
18383,19275,1
18383,19289,16
18383,19298,15
18384,19178,1
18384,19190,28
18384,19196,1
18384,19228,4
18384,19231,1
18384,19232,362
18384,19251,181
18384,19260,1
18384,19283,3
18384,19294,1
18384,19296,108
18384,19303,2
18385,19178,29
18385,19260,500
18385,19271,8
18385,19303,2
18386,19214,5
18386,19289,7
18387,19232,274
18387,19259,4
18388,19196,101
18388,19228,7
18389,19302,4
18390,19196,10
18390,19228,12
18390,19231,5
18390,19232,7
18390,19238,1421
18390,19264,3
18390,19270,18
18390,19283,5
18390,19288,35
18390,19294,1
18390,19296,12
18390,19303,15
18390,19307,21
18391,19238,10
18392,19192,22
18392,19196,5521
18392,19202,1
18392,19228,230
18392,19233,1
18392,19234,3
18392,19263,10
18392,19266,1
18392,19270,3
18392,19288,155
18392,19293,3
18392,19294,33
18392,19302,5
18392,19303,8
18392,19307,6
18392,19308,19
18393,19175,7
18393,19191,18
18393,19196,17
18393,19197,5
18393,19206,9
18393,19208,2
18393,19214,209
18393,19216,4
18393,19218,1
18393,19220,37
18393,19228,3
18393,19231,92
18393,19232,1
18393,19235,31
18393,19236,34
18393,19238,4
18393,19246,1
18393,19251,3
18393,19254,297
18393,19255,4
18393,19257,13
18393,19264,2
18393,19270,1
18393,19272,12
18393,19274,109
18393,19288,5
18393,19289,338
18393,19290,15
18393,19293,10
18393,19296,13
18393,19298,251
18393,19302,3
18393,19303,73
18394,19292,4
18395,19178,1
18395,19184,6
18395,19187,1
18395,19192,4244
18395,19195,5
18395,19196,5
18395,19207,6
18395,19214,3
18395,19217,431
18395,19222,3
18395,19228,22
18395,19250,3
18395,19260,2
18395,19269,1
18395,19273,3
18395,19283,72
18395,19302,1
18395,19303,630
18396,19175,1
18396,19187,24
18396,19197,4
18396,19207,1
18396,19236,4
18396,19254,402
18396,19257,8
18396,19293,3
18396,19303,9
18397,19303,22
18398,19231,6
18398,19275,1
18399,19289,5
18400,19303,3
18401,19190,19
18401,19192,17
18401,19196,7
18401,19218,2
18401,19228,32
18401,19232,3
18401,19238,1
18401,19250,1
18401,19251,27
18401,19256,2
18401,19270,3
18401,19283,3
18401,19288,152
18401,19292,1
18401,19294,20
18401,19296,11
18401,19303,10
18401,19307,738
18401,19308,9
18401,19309,8
18402,19196,5
18403,19192,13
18403,19196,2075
18403,19228,271
18403,19229,3
18403,19231,1
18403,19232,3
18403,19236,10
18403,19238,1
18403,19254,7
18403,19266,19
18403,19283,11
18403,19288,34
18403,19290,5
18403,19294,240
18403,19296,11
18403,19298,2
18403,19303,12
18403,19307,4
18403,19308,1
